SampleName,FindResourceExW,LdrLoadDll,LdrGetProcedureAddress,NtAllocateVirtualMemory,RegOpenKeyExA,LdrGetDllHandle,GetSystemTimeAsFileTime,RegOpenKeyExW,RegQueryValueExW,RegCloseKey,GetSystemInfo,NtOpenDirectoryObject,RegQueryValueExA,GetSystemDirectoryW,NtClose,NtUnmapViewOfSection,NtFreeVirtualMemory,WSAStartup,NtQuerySystemInformation,NtOpenKey,NtQueryValueKey,GlobalMemoryStatusEx,NtDuplicateObject,NtCreateThreadEx,NtResumeThread,SHGetFolderPathW,GetVolumeNameForVolumeMountPointW,GetNativeSystemInfo,NtOpenProcess,GetFileAttributesW,SetErrorMode,NtCreateFile,GetFileSizeEx,NtReadFile,NtCreateMutant,NtOpenMutant,NtProtectVirtualMemory,CreateDirectoryW,RegCreateKeyExW,GetComputerNameW,NtQueryInformationFile,SetFileAttributesW,DeleteFileW,NtWriteFile,GetFileInformationByHandleEx,SetFileInformationByHandle,CreateProcessInternalW,GetFileVersionInfoSizeW,CreateThread,RegSetValueExW,GetTempPathW,WriteProcessMemory,NtGetContextThread,NtSetContextThread,NtTerminateProcess,LdrUnloadDll,CreateToolhelp32Snapshot,Process32FirstW,Process32NextW,CreateRemoteThread,CryptAcquireContextW,CryptCreateHash,CryptHashData,NtDelayExecution,CoInitializeEx,FindFirstFileExW,CoCreateInstance,LookupAccountSidW,socket,closesocket,NtDeviceIoControlFile,bind,getsockname,UuidCreate,listen,NtQueryKey,NtOpenKeyEx,RegDeleteValueW,FindWindowW,GetForegroundWindow,GetSystemMetrics,GetKeyState,GetCursorPos,EnumWindows,LoadStringW,RegDeleteKeyW,OpenSCManagerW,OpenServiceW,SendNotifyMessageW,CoUninitialize,NtSetValueKey,FindResourceW,LoadResource,SizeofResource,CreateActCtxW,DrawTextExW,RegEnumKeyW,NtDeleteKey,GetUserNameW,NtOpenFile,NtQueryDirectoryFile,NtOpenThread,NtQueryAttributesFile,NtCreateSection,NtMapViewOfSection,IsDebuggerPresent,DeviceIoControl,SetUnhandledExceptionFilter,NtEnumerateValueKey,NtCreateKey,NtEnumerateKey,GetSystemWindowsDirectoryW,GetVolumePathNamesForVolumeNameW,SHGetSpecialFolderLocation,GetFileType,GetFileSize,SetFilePointer,NtSetInformationFile,timeGetTime,RegEnumKeyExW,__exception__,ReadProcessMemory,NtTerminateThread,sendto,SetWindowsHookExW,UnhookWindowsHookEx,GetSystemWindowsDirectoryA,FindResourceA,RemoveDirectoryA,GetSystemDirectoryA,SetFileTime,RegCreateKeyExA,RegSetValueExA,RegDeleteValueA,OutputDebugStringA,CopyFileA,GetComputerNameA,GetUserNameA,FindWindowA,NtOpenSection,LoadStringA,OleInitialize,SearchPathW,SetWindowsHookExA,NtWriteVirtualMemory,RegEnumKeyExA,RegQueryInfoKeyW,RegEnumValueW,RtlAddVectoredContinueHandler,GetShortPathNameW,GetFileAttributesExW,CopyFileW,ShellExecuteExW,LookupPrivilegeValueW,CoInitializeSecurity,CoGetClassObject,CoCreateInstanceEx,WSASocketW,setsockopt,GetTimeZoneInformation,ioctlsocket,GetAdaptersAddresses,GetBestInterfaceEx,getaddrinfo,FindResourceExA,MessageBoxTimeoutW,GetAsyncKeyState,GetKeyboardState,RegQueryInfoKeyA,WriteConsoleA,SetEndOfFile,NtQueueApcThread,GetFileVersionInfoW,Module32FirstW,Module32NextW,GetAddrInfoW,Thread32First,Thread32Next,NtSuspendThread,GlobalMemoryStatus,RtlAddVectoredExceptionHandler,CryptAcquireContextA,CryptExportKey,NtReadVirtualMemory,FindWindowExA,GetVolumePathNameW,WriteConsoleW,IWbemServices_ExecQuery,FindWindowExW,InternetOpenA,InternetSetOptionA,OpenSCManagerA,OpenServiceA,InternetQueryOptionA,InternetOpenUrlA,RtlCreateUserThread,GetFileInformationByHandle,ControlService,NtMakeTemporaryObject,WSARecvFrom,WSASendTo,NtDeleteValueKey,DeleteService,SetStdHandle,GetDiskFreeSpaceExW,gethostbyname,send,DrawTextExA,RegEnumValueA,RegDeleteKeyA,MessageBoxTimeoutA,RegisterHotKey,WSASocketA,MoveFileWithProgressW,InternetConnectA,InternetCloseHandle,SetFilePointerEx,IWbemServices_ExecMethod,InternetGetConnectedState,RtlDecompressBuffer,CryptDecrypt,CryptEncrypt,GetUserNameExW,CertOpenSystemStoreW,ObtainUserAgentString,InternetCrackUrlA,connect,select,InternetOpenW,InternetSetStatusCallback,InternetConnectW,HttpOpenRequestW,HttpSendRequestW,HttpQueryInfoA,StartServiceA,CertOpenSystemStoreA,RtlRemoveVectoredExceptionHandler,HttpOpenRequestA,HttpSendRequestA,RemoveDirectoryW,NetUserGetInfo,InternetCrackUrlW,CryptDecodeObjectEx,CryptGenKey,CopyFileExW,SendNotifyMessageA,StartServiceW,GetFileVersionInfoSizeExW,GetFileVersionInfoExW,CertControlStore,InternetGetConnectedStateExA,CertOpenStore,CertCreateCertificateContext,CreateDirectoryExW,NetShareEnum,ReadCabinetState,URLDownloadToFileW,COleScript_Compile,GetAdaptersInfo,recv,GetDiskFreeSpaceW,shutdown,NtQueryMultipleValueKey,CreateServiceA,CreateJobObjectW,SetInformationJobObject,AssignProcessToJobObject,InternetReadFile,DeleteUrlCacheEntryA,RtlCreateUserProcess
00b945b6c83384b722c78da77bb5d555,188,178,2488,230,80,70,465,1339,2784,1108,6,19,152,9,3022,33,69,0,1,108,1088,1,33,1,1600,18,5,1,65,279,116,349,33,484,37,4,8,10,10,2,38,24,5,33,40,0,1,5,1604,7,3,0,0,0,5,26,0,0,0,0,1,0,1,2330,223,93,90,6,2,0,18,0,0,2,0,795,515,8,2,541,1445,1779,1395,0,53,0,0,0,4,214,10,10,197,10,7,23,127,0,1,57,261,2,20,43,51,0,2,0,10,1,0,11,8,0,0,48,91,2,0,135,0,23,0,0,2,0,0,6,0,0,24,10,23,0,0,0,0,0,0,7,107,6,3,0,0,21,8,12,0,1,9,0,0,0,1,5,0,0,0,0,0,2,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,7,0,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,7,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
00bb579229f33e757e131be1bfe5feb1,146,171,2468,215,79,67,441,1008,2463,795,6,19,137,9,2413,23,63,0,1,53,201,1,32,1,1221,18,4,1,59,308,90,363,39,488,34,4,8,12,5,2,32,28,5,37,46,0,1,5,1225,5,3,0,0,0,4,12,0,0,0,0,1,0,1,1779,91,87,270,6,4,0,5,0,0,2,0,615,394,8,2,309,2783,1261,807,0,53,0,0,0,4,79,0,5,150,7,5,23,129,0,1,39,248,2,12,35,44,0,2,0,8,0,0,11,8,0,0,32,89,0,0,135,0,23,0,0,2,0,0,6,0,0,28,8,16,0,0,0,0,0,0,6,107,6,1,0,0,21,8,12,0,1,6,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
00c90b32e7596dfaf9e41e6a48d45afd,155,810,3118,289,67,77,475,1359,2811,1113,10,19,157,13,3903,32,89,0,2,130,743,1,36,2,2352,17,8,2,61,285,134,351,34,676,50,4,5,9,11,2,41,24,5,33,41,0,2,5,2357,9,3,0,0,0,2,27,0,0,0,0,1,0,1,3201,167,93,102,6,0,0,21,0,0,5,0,990,647,8,5,868,1531,1535,1959,0,56,1,2,2,6,151,20,20,173,11,9,63,129,2,1,68,264,2,21,42,50,0,3,1,11,9,5,17,16,2,1,39,93,3,0,135,2,23,0,0,2,0,0,6,0,0,24,10,23,0,0,0,0,0,0,7,107,6,3,0,0,21,8,12,0,1,9,0,0,0,1,5,0,0,0,0,0,2,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,11,0,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,11,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
00d79c3199bb9b8b8673901df9b00340,109,974,3416,246,136,81,441,1417,2815,1233,10,15,188,11,1533,32,90,0,2,131,763,1,44,2,14,14,7,2,67,347,108,350,30,640,58,5,5,12,18,2,41,33,5,40,37,0,2,6,19,15,4,0,0,0,3,29,0,0,0,0,1,0,1,2457,168,80,1116,6,1,0,34,1,1,5,0,937,621,8,9,1171,12408,2332,1793,6,30,1,3,3,7,155,21,64,171,55,8,128,125,2,2,60,242,4,23,48,56,0,3,1,11,7,5,17,16,2,1,44,67,3,0,135,2,23,0,0,2,0,0,6,0,0,33,12,23,0,0,0,0,0,0,9,107,6,3,0,0,21,11,12,0,0,9,0,0,0,1,5,0,0,0,0,0,2,0,7,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,16,2,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,55,0,0,0,0,0,12,27,3,0,1,0,0,0,0,0,0,2,1,28,1,1,1,1,1,0,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
00dbfd6adc6edfd60f3a9996598b6b8a,294,154,1735,184,74,68,451,1399,2806,1160,6,20,144,9,3268,36,88,0,1,98,708,1,39,1,1800,18,4,1,67,289,118,361,35,697,37,4,4,10,17,2,38,25,5,34,42,0,1,5,1804,13,3,0,0,0,2,24,0,0,0,0,1,0,1,4146,166,96,93,6,0,0,18,0,0,2,0,775,502,8,8,979,2342,3283,2419,5,62,0,1,1,5,155,9,58,351,58,7,108,125,0,2,59,269,3,22,44,56,0,2,0,10,1,0,11,8,0,0,48,91,2,0,135,0,23,0,0,2,1,0,6,0,0,25,10,23,0,0,0,0,0,0,7,107,6,3,0,0,21,8,12,0,1,9,0,0,0,1,5,0,0,0,0,0,2,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,20,0,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,20,60,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
00dc972f3182aafd97eecfbe7ac9bbe0,152,162,1740,182,126,71,442,1411,2804,1213,6,17,186,9,3258,36,82,0,1,100,710,1,42,1,1846,13,5,1,67,377,88,361,34,695,37,5,4,12,17,2,38,35,4,41,41,0,1,6,1850,13,3,0,0,0,2,26,4,4,158,0,1,0,1,4119,165,81,1253,6,2,1,32,2,2,2,0,735,479,8,8,1049,13557,2030,1373,5,28,0,1,1,9,154,9,63,216,63,7,133,125,0,2,59,264,3,22,42,54,0,2,0,10,1,0,11,8,0,0,42,63,2,0,135,0,18,0,0,2,0,0,8,0,0,35,9,17,0,0,0,0,0,0,9,107,6,3,0,0,21,11,12,0,0,9,0,0,0,1,5,0,0,2,0,1,2,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,10,16,2,2,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,55,0,0,0,0,0,10,29,3,0,1,0,0,0,0,0,0,2,2,24,1,1,1,1,1,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
00deceee4c462e8cc5fa14b5b783ec0d,252,184,2517,172,80,73,455,1392,2790,1166,8,19,152,11,3314,32,70,0,2,126,752,1,35,2,1766,18,5,1,71,316,118,364,35,486,38,4,9,12,17,2,38,28,5,37,42,0,2,5,1769,13,3,0,0,0,2,24,0,0,0,0,1,0,1,4160,170,92,126,6,4,0,18,0,0,2,0,943,618,8,9,1055,2089,2866,2413,7,60,1,2,2,7,158,13,55,306,55,7,98,125,0,1,59,266,3,22,45,53,0,2,1,11,1,0,11,8,0,0,48,91,2,0,135,0,23,0,0,3,1,0,6,0,0,28,10,23,0,0,0,0,0,0,7,107,6,3,0,0,21,8,12,0,1,9,0,0,0,1,5,0,0,0,0,0,2,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,19,0,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,19,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
00e37490d0005ec097c3fb4513f8a7f8,217,204,2658,268,80,84,471,1394,2827,1159,10,19,140,12,3789,41,96,0,2,134,780,1,36,2,2106,17,7,2,63,319,136,359,33,489,52,4,9,11,19,2,41,28,5,37,40,0,2,5,2111,31,3,0,0,0,5,34,0,0,0,0,1,0,1,4112,175,93,103,6,2,0,21,0,0,5,0,989,654,8,9,1129,1936,2463,2478,4,62,1,3,3,7,163,21,64,279,55,8,108,125,3,1,70,266,3,23,43,51,0,3,1,11,7,5,17,16,2,1,39,93,3,2,136,0,18,0,0,2,0,0,6,0,0,28,7,17,0,0,0,0,0,0,7,107,6,3,0,0,21,8,12,0,1,9,0,0,0,1,5,0,0,0,0,0,2,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,17,0,2,2,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,13,0,0,0,0,0,17,49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
00eb943684d07070874dceb9b5d006c1,297,291,2058,434,79,138,671,1517,2850,1274,30,19,154,31,4160,32,83,0,10,290,1622,1,97,10,1793,24,22,7,75,345,188,394,34,491,109,2,14,16,50,2,47,28,5,37,41,0,9,4,1799,23,3,0,0,0,0,49,0,0,0,0,1,0,1,2747,277,92,303,6,2,0,27,0,0,28,0,1548,1064,8,19,772,1678,3329,2389,5,126,9,24,24,13,248,103,151,442,115,14,105,128,21,11,103,274,3,26,69,77,0,11,9,19,53,40,45,56,8,3,51,97,5,0,135,6,23,0,0,2,0,0,6,0,0,28,10,23,0,0,0,0,0,0,7,54,3,3,0,0,21,8,12,0,1,9,0,0,0,1,5,0,0,0,0,0,2,0,4,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,17,0,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,17,54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
00f27e55e024ab2fc9b42c9931e0ecfb,274,222,2725,353,81,87,500,1414,2817,1175,14,19,141,16,2864,32,80,0,3,144,814,1,46,3,1180,17,11,3,61,328,158,352,31,481,70,4,10,11,20,2,44,28,5,37,40,0,3,5,1186,17,3,0,0,0,4,31,0,0,0,0,1,0,1,3427,174,92,617,6,6,0,24,0,0,8,0,1016,678,8,12,943,7081,2969,2440,7,64,2,6,6,6,158,31,74,345,56,10,108,126,5,3,81,255,4,24,48,56,0,4,2,14,13,10,23,24,4,2,40,95,4,0,135,4,18,0,0,2,0,0,6,0,0,28,7,17,0,0,0,0,0,0,7,107,6,3,0,0,21,8,12,0,1,9,0,0,0,1,5,0,0,0,0,0,2,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,20,0,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,20,64,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
00f7034ed04ff985cc365eb83fb503cc,109,177,1845,260,128,80,499,1409,2809,1216,10,14,191,12,1584,32,145,0,2,131,778,1,39,2,14,13,7,2,59,356,106,371,34,654,51,5,5,12,18,2,41,33,4,39,41,0,2,6,19,15,3,0,0,0,2,29,0,0,0,0,1,0,1,2496,176,78,1195,6,5,0,34,1,1,5,0,984,647,8,9,975,12650,1863,1131,2,30,1,3,3,7,163,21,66,173,57,8,129,127,2,1,60,271,3,23,43,50,0,3,1,11,7,5,17,16,2,1,34,66,3,0,135,2,23,0,0,2,0,0,6,0,0,33,12,23,0,0,0,0,0,0,10,107,6,3,0,0,21,12,12,0,0,9,0,0,0,1,5,0,0,0,0,0,2,0,9,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,25,2,2,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,55,0,0,0,0,0,10,25,3,0,1,0,0,0,0,0,0,2,1,27,1,1,2,2,2,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
00fcc8e4830ec13a36b3f9b92bda7772,378,181,2550,159,80,68,445,1390,2791,1167,6,19,152,9,3047,36,58,0,2,99,719,1,29,1,1555,17,4,1,59,312,118,360,35,486,30,4,8,11,17,2,38,28,5,37,42,0,1,5,1559,13,3,0,0,0,2,24,0,0,0,0,1,0,1,3974,165,92,92,6,2,0,18,0,0,2,0,917,596,8,8,947,1922,4218,2495,5,73,0,1,1,5,154,9,55,432,55,7,98,123,0,1,59,266,3,24,42,50,0,2,0,16,1,0,11,8,0,0,38,91,2,0,135,0,23,0,0,2,0,0,6,0,0,28,10,23,0,0,0,0,0,0,7,107,6,3,0,0,21,8,12,0,1,9,0,0,0,1,5,0,0,0,1,0,2,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,20,0,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,20,59,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
00ffa2b797a9e0e0f6a0b1294c0855b3,270,176,2508,171,80,69,445,1385,2790,1153,6,19,164,9,3102,32,58,0,1,101,711,1,28,1,1667,17,5,1,59,313,118,355,34,485,30,4,8,11,17,2,38,28,5,37,41,0,1,5,1671,13,3,0,0,0,2,24,0,0,0,0,1,0,1,4084,164,92,89,6,2,0,18,0,0,2,0,780,506,8,8,1007,2268,3186,2501,7,60,0,1,1,5,154,9,55,324,55,7,98,125,0,1,59,266,3,22,38,46,0,2,0,10,1,0,11,8,0,0,38,91,2,0,135,0,23,0,0,3,1,0,6,0,0,28,10,23,0,0,0,0,0,0,7,107,6,3,0,0,21,8,12,0,1,9,0,0,0,1,5,0,0,0,0,0,2,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,19,0,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,19,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
0a0af2d05da8e2ce6af15a24d39a6b01,354,205,2598,232,93,79,479,1438,2842,1211,10,21,165,12,3780,33,89,0,2,138,1189,1,43,2,2166,18,7,2,67,340,134,368,30,521,58,5,9,13,17,2,41,28,6,40,37,0,2,6,2171,15,4,0,0,0,5,33,0,0,0,0,1,0,1,3535,235,100,119,6,2,0,21,0,0,5,0,917,606,8,3,651,1817,4950,2115,16,66,1,3,3,5,226,24,65,419,56,8,43,123,2,2,68,258,2,21,48,56,0,4,1,11,7,5,17,16,2,1,49,100,3,0,135,2,23,0,0,2,0,0,8,0,0,28,10,23,0,0,0,0,0,0,7,107,6,3,0,0,21,8,12,0,2,9,0,0,0,1,5,0,0,0,0,0,2,0,4,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,16,0,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,16,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
0a01cc2489af0acee0a31bbe638254fa,153,197,2571,191,79,75,461,1393,2795,1163,8,19,139,12,3205,32,69,0,2,124,772,1,43,2,1652,18,7,2,69,317,124,360,34,485,40,4,9,12,16,2,38,28,5,37,41,0,2,5,1656,13,3,0,0,0,2,24,0,0,0,0,1,0,1,2649,171,92,144,6,4,0,18,0,0,5,0,984,644,8,3,697,2222,1416,1733,0,56,1,3,3,10,155,20,56,207,55,8,43,127,2,1,59,262,3,21,45,53,0,3,1,11,9,5,17,16,1,0,48,91,2,0,135,0,23,0,0,2,0,0,6,0,0,28,7,17,0,0,0,0,0,0,7,107,6,3,0,0,21,8,12,0,1,9,0,0,0,1,5,0,0,0,0,0,2,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,11,0,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,11,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
0a3fb468962f4147e48f1704f8da2712,88,191205,979,168,32,38,167,1013,2472,755,4,13,62,6,908,20,80,0,1,55,84,1,24,1,198,7,5,1,56,270,58,218,16,550,25,2,3,10,10,2,24,25,4,33,15,0,1,2,202,7,3,0,0,0,2,11,0,0,0,0,1,0,0,832,55,78,230,2,0,0,18,0,0,2,0,153,101,8,2,63,2409,727,313,9,22,0,0,0,3,42,0,4,93,7,3,49,117,0,1,26,158,2,6,22,32,0,2,0,0,0,0,9,8,0,0,15,39,0,0,135,0,15,0,0,2,0,0,6,0,0,25,8,19,0,0,0,0,0,0,7,54,3,0,0,0,2,8,12,0,1,3,0,0,0,1,5,0,0,0,0,0,2,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,10,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1b182b1dc2924325dd9f0ac14ff2eb66,0,1,22,7,1,2,0,1,0,3,0,0,1,0,25,2,2,1,1,6,5,1,2,1,1,2,2,0,0,0,1,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a4bdd6bfcb84f80e19dc1fe650a4d7f,289,139,5939,236,87,3937,465,1462,2862,1224,5,27,183,7,2711,30,203,0,2,119,678,16,39,1,967,82,8,1,65,351,122,410,42,1009,38,3,3,16,10,2,38,29,7,58,49,0,1,5,974,7,6,0,0,0,0,36,0,0,0,0,0,0,1,5139,163,110,326,6,0,0,18,0,0,1,0,826,555,8,2,743,5108,6092,1277,193,70,0,0,0,9,152,8,10,302,10,5,45,131,0,2,61,286,3,16,40,49,1,2,0,10,1,0,9,16,0,0,48,109,2,0,135,0,18,0,0,3,1,0,8,0,0,29,7,17,0,0,0,0,0,0,7,54,3,3,0,0,23,8,12,0,4,9,0,1,0,0,5,0,0,0,0,0,2,0,4,0,18,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,35,0,2,2,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,0,0,35,113,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
0a4c6e4550852d157f0e328e4e8d8460,200,177,2496,184,80,66,432,1336,2784,1106,6,19,152,9,3167,32,82,0,1,98,648,1,33,1,1806,18,4,1,65,316,120,350,31,485,37,4,8,12,10,2,38,28,5,37,38,0,1,5,1810,7,3,0,0,0,2,23,0,0,0,0,1,0,1,2839,155,92,240,6,4,0,18,0,0,2,0,736,477,8,2,591,3188,2112,1936,0,53,0,0,0,10,142,8,10,209,10,7,33,127,0,1,57,256,3,20,43,51,0,2,0,10,1,0,11,8,0,0,48,91,2,0,135,0,23,0,0,2,0,0,6,0,0,28,10,23,0,0,0,0,0,0,7,107,6,3,0,0,21,8,12,0,1,9,0,0,0,1,5,0,0,0,0,0,2,0,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,11,0,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,11,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
