SampleName,Score,FindResourceExW,LdrLoadDll,LdrGetProcedureAddress,NtAllocateVirtualMemory,RegOpenKeyExA,LdrGetDllHandle,GetSystemTimeAsFileTime,RegOpenKeyExW,RegQueryValueExW,RegCloseKey,GetSystemInfo,NtOpenDirectoryObject,RegQueryValueExA,GetSystemDirectoryW,NtClose,NtUnmapViewOfSection,NtFreeVirtualMemory,WSAStartup,NtQuerySystemInformation,NtOpenKey,NtQueryValueKey,GlobalMemoryStatusEx,NtDuplicateObject,NtCreateThreadEx,NtResumeThread,SHGetFolderPathW,GetVolumeNameForVolumeMountPointW,GetNativeSystemInfo,NtOpenProcess,GetFileAttributesW,SetErrorMode,NtCreateFile,GetFileSizeEx,NtReadFile,NtCreateMutant,NtOpenMutant,NtProtectVirtualMemory,CreateDirectoryW,RegCreateKeyExW,GetComputerNameW,NtQueryInformationFile,SetFileAttributesW,DeleteFileW,NtWriteFile,GetFileInformationByHandleEx,SetFileInformationByHandle,CreateProcessInternalW,GetFileVersionInfoSizeW,CreateThread,RegSetValueExW,GetTempPathW,WriteProcessMemory,NtGetContextThread,NtSetContextThread,NtTerminateProcess,LdrUnloadDll,CreateToolhelp32Snapshot,Process32FirstW,Process32NextW,CreateRemoteThread,CryptAcquireContextW,CryptCreateHash,CryptHashData,NtDelayExecution,CoInitializeEx,FindFirstFileExW,CoCreateInstance,LookupAccountSidW,socket,closesocket,NtDeviceIoControlFile,bind,getsockname,UuidCreate,listen,NtQueryKey,NtOpenKeyEx,RegDeleteValueW,FindWindowW,GetForegroundWindow,GetSystemMetrics,GetKeyState,GetCursorPos,EnumWindows,LoadStringW,RegDeleteKeyW,OpenSCManagerW,OpenServiceW,SendNotifyMessageW,CoUninitialize,NtSetValueKey,FindResourceW,LoadResource,SizeofResource,CreateActCtxW,DrawTextExW,RegEnumKeyW,NtDeleteKey,GetUserNameW,NtOpenFile,NtQueryDirectoryFile,NtOpenThread,NtQueryAttributesFile,NtCreateSection,NtMapViewOfSection,IsDebuggerPresent,DeviceIoControl,SetUnhandledExceptionFilter,NtEnumerateValueKey,NtCreateKey,NtEnumerateKey,GetSystemWindowsDirectoryW,GetVolumePathNamesForVolumeNameW,SHGetSpecialFolderLocation,GetFileType,GetFileSize,SetFilePointer,NtSetInformationFile,timeGetTime,RegEnumKeyExW,__exception__,ReadProcessMemory,NtTerminateThread,sendto,SetWindowsHookExW,UnhookWindowsHookEx,GetSystemWindowsDirectoryA,FindResourceA,OleInitialize,NtOpenSection,GetFileAttributesExW,SetFilePointerEx,StartServiceW,ShellExecuteExW,SearchPathW,RegQueryInfoKeyW,RegEnumValueW,GetFileVersionInfoW,GetFileVersionInfoSizeExW,GetFileVersionInfoExW,CoInitializeSecurity,RtlAddVectoredExceptionHandler,RtlAddVectoredContinueHandler,LookupPrivilegeValueW,MessageBoxTimeoutW,CoCreateInstanceEx,CoGetClassObject,IWbemServices_ExecQuery,RemoveDirectoryA,FindWindowA,RtlDecompressBuffer,LoadStringA,GetShortPathNameW,GetComputerNameA,NetShareEnum,GetFileInformationByHandle,GetKeyboardState,RegCreateKeyExA,RegSetValueExA,Module32FirstW,Module32NextW,RegisterHotKey,InternetOpenA,OpenSCManagerA,OpenServiceA,InternetQueryOptionA,CreateJobObjectW,SetInformationJobObject,GetVolumePathNameW,SetEndOfFile,InternetSetOptionA,AssignProcessToJobObject,SetFileTime,GlobalMemoryStatus,InternetCrackUrlA,FindWindowExW,getaddrinfo,connect,select,GetAdaptersAddresses,URLDownloadToFileW,InternetOpenUrlA,InternetReadFile,InternetCloseHandle,RegEnumKeyExA,GetSystemDirectoryA,RegEnumValueA,InternetGetConnectedState,InternetOpenW,InternetSetStatusCallback,InternetConnectW,HttpOpenRequestW,HttpSendRequestW,ioctlsocket,recv,send,HttpQueryInfoA,InternetCrackUrlW,ControlService,SetWindowsHookExA,CryptAcquireContextA,MoveFileWithProgressW,NtReadVirtualMemory,GetTimeZoneInformation,RegQueryInfoKeyA,GetUserNameA,RegDeleteValueA,WSASocketW,setsockopt,GetBestInterfaceEx,StartServiceA,CertOpenSystemStoreA,RegDeleteKeyA,OutputDebugStringA,CopyFileA,DrawTextExA,shutdown,WSARecv,NtWriteVirtualMemory,FindWindowExA,GetAsyncKeyState,InternetConnectA,gethostbyname,GetUserNameExW,CertOpenSystemStoreW,WriteConsoleW,CryptExportKey,CryptDecrypt,CryptEncrypt,FindResourceExA,HttpOpenRequestA,HttpSendRequestA,WriteConsoleA,GetAdaptersInfo,CopyFileW,Thread32First,Thread32Next,InternetOpenUrlW,SetStdHandle,NtQueryMultipleValueKey,RtlCreateUserThread,WSASocketA,accept,WSASend,NtQueueApcThread,RtlCompressBuffer,ObtainUserAgentString,GetAddrInfoW,NtSuspendThread,GetDiskFreeSpaceExW,CryptGenKey,MessageBoxTimeoutA,NtMakeTemporaryObject,RtlCreateUserProcess,GetDiskFreeSpaceW,NetUserGetInfo,CryptDecodeObjectEx,CertOpenStore,CertControlStore,ExitWindowsEx,RtlRemoveVectoredExceptionHandler,RemoveDirectoryW,WSARecvFrom,WSASendTo,NtDeleteValueKey,DeleteService,CreateServiceA,CryptUnprotectData,NtQueryFullAttributesFile,COleScript_Compile,CIFrameElement_CreateElement,CDocument_write,CopyFileExW,DeleteUrlCacheEntryA,DnsQuery_A,SendNotifyMessageA,IWbemServices_ExecMethod,ReadCabinetState,EnumServicesStatusA,CHyperlink_SetUrlComponent,WSAConnect,GetUserNameExA,NtCreateUserProcess,CryptProtectMemory,CryptUnprotectMemory,__anomaly__,system,CreateServiceW,NtLoadDriver,WNetGetProviderNameW,NetGetJoinInformation,InternetGetConnectedStateExA,CertCreateCertificateContext,CreateDirectoryExW
1dfb94a703662430122430b73412b630,6.6,199,204,2638,282,81,77,472,1409,2803,1182,10,19,153,12,2533,32,85,0,2,124,784,1,38,2,951,17,7,2,61,319,136,361,35,488,50,4,9,11,19,2,41,28,5,37,42,0,2,5,956,15,3,0,0,0,3,27,0,0,0,0,1,0,1,3911,172,92,121,6,2,0,21,0,0,5,0,904,596,8,9,1096,2310,1955,2142,6,62,1,4,4,6,160,23,64,261,55,8,98,124,3,3,70,266,3,23,43,51,0,3,1,11,7,5,17,16,2,1,39,93,3,0,135,2,23,0,0,2,0,0,6,6,7,9,3,0,0,3,8,12,5,0,0,1,0,0,0,0,0,5,0,0,0,0,107,1,0,1,1,0,10,23,0,0,0,21,2,2,1,0,0,1,1,0,0,28,0,0,0,4,0,0,2,0,0,0,64,21,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,39,26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e0a5da3e12e6b6c1f58c4c3be8593f9,6.6,249,206,2688,220,80,78,467,1394,2803,1158,10,19,140,13,2004,32,87,0,2,130,775,1,43,2,336,18,7,2,71,322,136,368,35,491,57,4,9,12,19,2,41,28,5,37,42,0,2,5,341,16,3,0,0,0,3,28,0,0,0,0,1,0,1,3924,177,93,104,6,2,0,21,0,0,5,0,975,644,8,11,979,2323,2778,2257,6,69,1,3,3,7,163,21,65,312,56,9,108,123,2,1,70,266,3,23,49,57,0,4,1,11,7,5,17,16,2,1,49,93,3,0,135,2,23,0,0,2,0,0,6,6,7,9,3,0,0,3,8,12,5,0,0,1,0,0,0,0,0,5,0,0,0,0,107,1,0,1,1,0,7,17,0,0,0,28,2,2,1,0,0,1,1,0,0,28,0,0,0,4,0,0,2,0,0,0,86,21,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,0,0,0,44,34,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e1c2e942f1048cf72fd126c0abccd49,5.8,252,182,2548,169,80,68,446,1386,2790,1153,6,19,164,9,3162,32,82,0,1,98,727,1,33,1,1688,18,4,1,67,315,118,363,35,489,37,4,8,12,17,2,38,28,5,37,42,0,1,5,1692,13,3,0,0,0,2,24,0,0,0,0,1,0,1,4208,165,93,90,6,2,0,18,0,0,2,0,818,526,8,8,1115,1891,2809,2331,5,59,0,1,1,5,154,9,55,306,55,7,108,125,0,1,59,266,3,22,44,52,0,2,0,10,1,0,11,8,0,0,48,91,2,0,135,0,23,0,0,2,0,0,6,6,7,9,3,0,0,3,8,12,5,0,0,1,0,0,0,0,0,5,0,0,0,0,107,1,0,1,1,0,10,23,0,0,0,45,2,2,1,0,0,1,1,0,0,28,0,0,0,4,0,0,2,0,0,0,111,21,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2,0,0,0,0,0,0,0,61,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e1d7dead3880e1f804ed2c1a0237806,5.8,344,176,2539,240,79,67,443,1389,2790,1164,6,19,139,10,3076,34,83,0,1,106,716,1,27,1,1622,17,5,1,59,320,122,360,33,472,30,4,8,12,17,2,38,28,6,39,40,0,1,5,1626,13,4,0,0,0,2,23,0,0,0,0,1,0,1,4123,165,93,89,6,2,0,18,0,0,2,0,776,503,8,10,941,2088,3947,2527,5,59,0,1,1,5,154,9,56,399,56,8,108,125,0,1,59,267,3,24,40,48,0,2,0,10,1,0,11,8,0,0,38,93,2,0,135,0,23,0,0,2,0,0,6,6,7,9,3,0,0,3,8,12,5,0,0,1,0,0,0,0,0,5,0,0,0,0,107,2,0,1,1,0,7,17,0,0,0,22,2,2,1,0,0,1,1,0,0,28,0,0,0,4,0,0,2,0,0,0,65,21,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,36,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e4c803e52d6425771f96aa8ba3e7d29,5.8,122,131246,132527,157,69,53,433,1343,2788,1113,5,17,142,7,1567,32,74,0,1,94,670,1,34,1,205,18,4,1,67,281,116,348,35,438,37,3,5,11,11,2,38,23,5,32,42,0,0,4,208,7,3,0,0,0,0,12,2,2,75,0,0,0,1,1273,155,91,71,6,0,0,18,0,0,1,0,768,495,8,8,424,1406,1286,787,5,59,0,0,0,5,141,9,10,133,10,5,85,123,0,2,59,264,3,18,43,51,0,3,0,10,1,0,9,8,0,0,48,91,2,0,135,0,23,0,0,2,0,0,6,3,7,9,3,0,0,3,8,12,4,0,0,0,0,0,0,0,0,5,0,0,0,0,54,1,0,1,1,0,10,23,0,0,0,13,2,2,2,0,0,1,1,0,0,23,0,0,0,4,0,0,2,0,0,0,35,21,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,19,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e6bad5603ee07d6dfb2e755bc34c684,6.6,199,204,2648,227,81,78,521,1397,2803,1172,10,19,153,12,3377,32,83,0,2,130,778,1,38,2,1704,17,7,2,63,319,136,392,39,495,50,4,9,11,18,2,41,28,5,37,46,0,2,5,1709,15,3,0,0,0,3,28,0,0,0,0,1,0,1,3492,184,93,103,6,2,0,21,0,0,5,0,998,658,8,9,909,1870,2130,2191,2,62,1,3,3,11,170,21,64,261,55,8,98,129,2,1,70,293,4,23,43,51,0,3,1,11,7,5,17,16,2,1,39,93,3,0,135,2,23,0,0,2,0,0,6,6,7,9,3,0,0,3,8,12,5,0,0,1,0,0,0,0,0,5,0,0,0,0,107,1,0,1,1,0,10,23,0,0,0,17,2,2,1,0,0,1,1,0,0,28,0,0,0,4,0,0,2,0,0,0,52,21,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,31,22,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e08e7cb9cd0e4feae95a51424408b5d,6.2,109,174,1844,271,128,81,474,1410,2809,1219,10,14,203,12,1573,32,67,0,2,134,798,1,39,2,14,13,8,2,59,356,106,356,34,654,51,5,5,12,18,2,41,33,4,39,41,0,2,6,19,15,3,0,0,0,2,28,0,0,0,0,1,0,1,2498,172,78,1069,6,5,0,34,1,1,5,0,1026,669,8,9,1031,11507,1755,1024,2,32,1,3,3,7,159,21,66,173,57,8,129,125,2,1,60,256,3,23,43,50,0,3,1,11,9,5,17,16,2,1,34,66,3,0,135,2,23,0,0,2,0,0,6,6,10,9,3,0,0,3,12,12,6,0,0,1,0,0,0,0,0,5,0,0,0,0,107,0,0,1,1,0,12,23,0,0,0,10,2,2,3,0,0,1,1,25,0,33,0,2,0,9,1,24,2,0,0,0,25,21,0,55,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e10c19ce7a82f9edbeac0b3aacef318,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c93d42eb1d767fef01dda9e902f1676,0.4,0,1,37,4,0,30,1,0,0,0,1,0,0,0,23,0,3,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e11a6ce73269ceff503918742b2b600,4.8,76,259594,1017,171,69,51,180,1046,2503,821,5,17,154,7,935,22,79,0,1,60,95,1,25,1,169,18,5,1,56,272,88,239,17,593,33,2,3,11,10,2,30,23,5,32,16,0,1,4,173,7,3,0,0,0,2,10,0,0,0,0,1,0,0,851,59,91,59,6,0,0,18,0,0,2,0,204,133,8,2,92,524,577,143,0,53,0,0,0,3,42,0,5,82,7,3,8,115,0,2,33,161,2,8,27,37,0,1,0,2,0,0,9,8,0,0,23,89,0,0,135,0,23,0,0,2,0,0,6,3,7,3,1,0,0,1,8,12,4,0,0,1,0,0,0,0,0,5,0,0,0,0,54,1,0,1,1,0,10,23,0,0,0,7,2,2,1,0,0,1,1,0,0,23,0,0,0,4,0,0,2,0,0,0,12,21,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e11bd7385603feb93e1f1b99b746107,6.6,179,199,2599,242,81,76,510,1398,2803,1169,10,19,153,12,2645,32,75,0,2,124,774,1,44,2,1004,18,8,2,68,322,135,395,41,497,57,4,9,12,17,2,41,28,5,37,48,0,2,5,1009,15,3,0,0,0,2,24,0,0,0,0,1,0,1,2941,179,92,99,6,4,0,21,0,0,5,0,951,618,8,5,787,1595,1959,1681,0,60,1,3,3,5,162,18,64,241,55,8,33,129,2,1,69,285,2,21,48,56,0,3,1,11,7,5,17,16,2,1,49,93,3,0,135,2,23,0,0,2,0,0,6,6,7,9,3,0,0,3,8,12,5,0,0,1,0,0,0,0,0,5,0,0,0,0,107,1,0,1,1,0,10,23,0,0,0,17,2,2,1,0,0,1,1,0,0,28,0,0,0,4,0,0,2,0,0,0,50,21,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,31,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e012b2709c14cbbcd9a910b3ca95de1,6.4,171,2246,4590,253,74,81,469,1409,2843,1165,10,20,144,12,3070,41,94,0,2,125,754,1,43,2,1430,18,7,2,67,295,134,361,34,698,59,4,5,10,18,2,41,25,5,34,41,0,2,5,1435,31,3,0,0,0,4,30,0,0,0,0,1,0,1,2880,173,96,102,6,0,0,21,0,0,5,0,903,589,8,3,880,1576,1754,1642,2,59,1,3,3,5,158,18,67,236,58,8,33,127,3,2,68,264,2,21,48,56,0,3,1,11,9,5,17,16,2,1,49,93,3,2,136,0,18,0,0,2,0,0,6,6,7,9,3,0,0,3,8,12,5,0,0,1,0,0,0,0,0,5,0,0,0,0,107,1,0,1,1,0,7,17,0,0,0,13,2,2,1,0,0,1,1,0,0,25,0,0,0,4,0,0,2,0,0,0,35,21,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,690,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,19,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e67d8e7fed48ac0008c6cbbece7125f,5.8,166,182,2552,185,80,66,453,1342,2784,1119,6,19,152,10,3865,32,114,0,1,98,687,1,31,1,2449,18,4,1,65,316,116,361,34,485,37,4,8,12,10,2,38,28,5,37,41,0,1,5,2453,7,3,0,0,0,2,23,0,0,0,0,1,0,1,2922,159,92,89,6,2,0,18,0,0,2,0,823,525,8,4,818,1544,1682,1857,0,53,0,0,0,4,145,8,11,176,11,8,43,129,0,1,57,264,2,20,43,51,0,2,0,10,1,0,11,8,0,0,48,91,2,0,135,0,23,0,0,2,0,0,6,6,7,9,3,0,0,3,8,12,5,0,0,1,0,0,0,0,0,5,0,0,0,0,107,1,0,1,1,0,10,23,0,0,0,9,2,2,1,0,0,1,1,0,0,28,0,0,0,4,0,0,2,0,0,0,22,21,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,14,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e91bf509f11eb27e3660958dea5602d,5.8,188,182,2526,173,73,68,451,1356,2800,1124,6,20,131,9,3404,32,78,0,1,98,666,1,31,1,2002,18,4,1,65,288,116,357,35,511,37,5,8,10,10,2,38,25,5,34,42,0,1,5,2006,7,3,0,0,0,2,23,0,0,0,0,1,0,1,3120,158,96,92,6,0,0,18,0,0,2,0,762,489,8,2,642,1521,2138,1909,0,56,0,0,0,4,146,8,11,198,11,7,53,125,0,2,57,264,2,20,43,51,0,2,0,10,1,0,11,8,0,0,48,91,2,0,135,0,18,0,0,2,0,0,6,6,7,9,3,0,0,3,8,12,5,0,0,1,0,0,0,0,0,5,0,0,0,0,107,1,0,1,1,0,7,17,0,0,0,36,2,2,4,0,0,1,1,0,0,25,0,0,0,4,0,0,2,0,0,0,80,21,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,0,0,0,0,0,40,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e99d744edf51a7f52a4aac29bb63332,6.4,190,182,2548,189,80,68,441,1385,2790,1150,6,19,164,10,3724,33,110,0,1,99,705,1,33,1,2301,18,5,1,65,313,116,359,34,485,37,4,8,12,16,2,38,28,5,37,41,0,1,5,2305,13,3,0,0,0,4,27,0,0,0,0,1,0,1,2815,163,92,89,6,4,0,18,0,0,2,0,784,505,8,3,681,1610,1791,1809,2,53,0,1,1,4,156,8,56,245,56,8,53,129,0,1,57,262,2,20,43,51,0,2,0,10,1,0,11,8,0,0,48,91,2,0,135,0,23,0,0,3,1,0,6,6,7,9,3,0,0,3,8,12,5,0,0,1,0,0,0,0,0,5,0,0,0,0,107,1,0,1,1,0,10,23,0,0,0,9,2,2,1,0,0,1,1,0,0,28,0,0,0,4,0,0,2,0,0,0,22,21,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,14,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e257ca5d4a56e8559f092a263934d90,4.8,176,173,2448,177,79,69,493,1302,2751,1069,6,19,149,9,3749,37,81,0,1,102,1091,1,33,1,2336,17,4,1,57,311,112,371,38,489,29,4,8,11,5,2,38,28,5,37,45,0,1,5,2340,5,3,0,0,0,4,24,0,0,0,0,1,0,1,2488,229,87,85,6,2,0,5,0,0,2,0,817,530,8,2,736,1479,1688,1670,0,53,0,0,0,4,221,10,10,185,10,7,33,133,0,1,57,276,2,20,37,49,0,2,0,10,1,0,11,8,0,0,38,91,2,0,135,0,23,0,0,2,0,0,6,6,6,9,3,0,0,3,8,12,5,0,0,1,0,0,0,0,0,5,0,0,0,0,107,1,0,1,1,0,8,16,0,0,0,3,2,2,0,0,0,1,1,0,0,28,0,0,0,0,0,0,0,0,0,0,3,21,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e539c6db3b3906a3768aa831b77b054,4.8,188,172,2486,160,79,67,492,1301,2751,1068,6,19,149,9,3970,32,71,0,1,101,1088,1,28,1,2601,17,5,1,57,311,112,370,38,489,29,4,8,11,5,2,38,28,5,37,45,0,1,5,2605,5,3,0,0,0,2,20,0,0,0,0,1,0,1,2612,229,87,85,6,4,0,5,0,0,2,0,801,520,8,2,737,1725,2074,1839,0,53,0,0,0,4,215,10,10,197,10,7,43,129,0,1,57,276,2,20,37,45,0,2,0,10,1,0,11,8,0,0,38,91,2,0,135,0,23,0,0,2,0,0,6,6,6,9,3,0,0,3,8,12,5,0,0,1,0,0,0,0,0,5,0,0,0,0,107,1,0,1,1,0,8,16,0,0,0,3,2,2,0,0,0,1,1,0,0,28,0,0,0,0,0,0,0,0,0,0,3,21,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
